Latitude,Longitude,Course (deg),GPS Time
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:00.632Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:00.682Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:00.735Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:00.785Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:00.839Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:00.888Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:00.938Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:00.988Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:01.039Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:01.090Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:01.140Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:01.190Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:01.240Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:01.290Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:01.340Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:01.390Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:01.441Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:01.491Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:01.541Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:01.591Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:01.644Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:01.693Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:01.743Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:01.794Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:01.844Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:01.895Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:01.947Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:01.998Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:02.053Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:02.104Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:02.155Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:02.205Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:02.255Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:02.305Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:02.361Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:02.406Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:02.457Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:02.508Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:02.559Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:02.609Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:02.659Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:02.709Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:02.760Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:02.810Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:02.860Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:02.911Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:02.963Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:03.012Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:03.062Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:03.113Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:03.176Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:03.214Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:03.265Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:03.316Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:03.366Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:03.416Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:03.468Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:03.517Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:03.567Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:03.617Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:03.672Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:03.722Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:03.773Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:03.823Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:03.873Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:03.923Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:03.973Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:04.025Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:04.076Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:04.132Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:04.183Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:04.231Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:04.282Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:04.332Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:04.382Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:04.436Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:04.486Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:04.538Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:04.589Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:04.639Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:04.690Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:04.740Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:04.791Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:04.841Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:04.892Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:04.943Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:04.994Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:05.044Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:05.095Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:05.146Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:05.196Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:05.247Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:05.297Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:05.348Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:05.399Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:05.450Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:05.501Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:05.551Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:05.602Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:05.653Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:05.704Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:05.754Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:05.804Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:05.854Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:05.906Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:05.956Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:06.006Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:06.056Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:06.109Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:06.158Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:06.210Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:06.259Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:06.312Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:06.362Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:06.416Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:06.464Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:06.515Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:06.565Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:06.617Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:06.667Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:06.718Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:06.768Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:06.818Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:06.869Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:06.920Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:06.970Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:07.020Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:07.071Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:07.121Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:07.179Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:07.229Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:07.280Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:07.331Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:07.382Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:07.433Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:07.483Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:07.533Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:07.583Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:07.634Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:07.687Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:07.737Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:07.787Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:07.838Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:07.888Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:07.939Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:07.989Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:08.040Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:08.091Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:08.141Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:08.193Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:08.243Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:08.293Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:08.344Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:08.394Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:08.444Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:08.496Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:08.547Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:08.601Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:08.650Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:08.701Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:08.751Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:08.801Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:08.851Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:08.901Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:08.951Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:09.001Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:09.051Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:09.102Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:09.152Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:09.204Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:09.254Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:09.304Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:09.354Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:09.408Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:09.456Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:09.506Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:09.557Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:09.608Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:09.659Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:09.710Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:09.760Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:09.810Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:09.861Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:09.911Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:09.962Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:10.013Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:10.065Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:10.115Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:10.165Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:10.215Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:10.266Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:10.317Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:10.368Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:10.419Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:10.470Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:10.520Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:10.570Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:10.620Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:10.671Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:10.721Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:10.772Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:10.822Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:10.875Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:10.923Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:10.974Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:11.024Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:11.075Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:11.125Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:11.182Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:11.233Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:11.283Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:11.334Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:11.385Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:11.435Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:11.486Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:11.538Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:11.589Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:11.639Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:11.696Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:11.746Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:11.797Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:11.847Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:11.898Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:11.949Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:11.999Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:12.049Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:12.099Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:12.149Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:12.200Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:12.256Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:12.304Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:12.354Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:12.405Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:12.455Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:12.505Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:12.556Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:12.606Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:12.657Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:12.707Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:12.757Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:12.809Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:12.859Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:12.913Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:12.964Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:13.015Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:13.065Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:13.115Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:13.165Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:13.216Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:13.267Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:13.322Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:13.369Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:13.420Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:13.470Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:13.521Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:13.572Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:13.623Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:13.674Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:13.724Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:13.775Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:13.825Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:13.876Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:13.926Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:13.976Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:14.027Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:14.077Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:14.127Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:14.178Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:14.228Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:14.278Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:14.329Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:14.381Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:14.429Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:14.480Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:14.530Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:14.581Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:14.632Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:14.688Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:14.737Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:14.788Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:14.838Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:14.889Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:14.939Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:14.989Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:15.039Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:15.089Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:15.140Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:15.203Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:15.254Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:15.304Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:15.354Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:15.404Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:15.454Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:15.504Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:15.555Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:15.605Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:15.660Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:15.709Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:15.760Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:15.811Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:15.861Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:15.912Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:15.963Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:16.013Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:16.063Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:16.113Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:16.163Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:16.213Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:16.267Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:16.316Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:16.366Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:16.417Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:16.467Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:16.517Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:16.570Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:16.618Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:16.669Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:16.719Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:16.770Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:16.821Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:16.872Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:16.923Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:16.974Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:17.031Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:17.079Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:17.129Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:17.179Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:17.230Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:17.282Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:17.332Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:17.382Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:17.432Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:17.482Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:17.538Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:17.586Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:17.638Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:17.697Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:17.747Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:17.798Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:17.849Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:17.900Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:17.950Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:18.001Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:18.051Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:18.101Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:18.154Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:18.204Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:18.255Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:18.306Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:18.356Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:18.406Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:18.457Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:18.507Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:18.558Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:18.608Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:18.659Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:18.709Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:27:18.759Z
,,,
